stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding
F03423,"Nagyicce",47.50703,19.167597,0,008445,2
F03424,"Nagyicce",47.507003,19.167783,0,008445,2
F03425,"Sashalom",47.509113,19.179404,0,008446,2
F03426,"Sashalom",47.508791,19.17789,0,008446,2
F03427,"Frangepán utca",47.456403,19.201607,,,2
F03428,"Frangepán utca",47.456017,19.201129,,,2
F03429,"Lőrinci út",47.453165,19.220654,,,2
F03430,"Lőrinci út",47.453427,19.219952,,,2
F03431,"Bélatelepi út",47.450738,19.224996,,,2
F03432,"Baross utca",47.450755,19.226044,,,2
F03433,"Ebergény utca",47.490921,19.302466,,,2
F03434,"Ebergény utca",47.490712,19.303315,,,2
F03435,"Pöröly utca",47.491499,19.297306,,,2
F03436,"Pöröly utca",47.491382,19.297412,,,2
F03437,"Sági utca",47.473843,19.273178,,,2
F03438,"Sági utca",47.473572,19.273747,,,2
F03439,"Czeglédi Mihály utca",47.489455,19.289719,,,2
F03440,"Czeglédi Mihály utca",47.48984,19.290809,,,2
F03441,"Rákoscsaba vasútállomás",47.491081,19.281844,,,2
F03442,"Rákoscsaba vasútállomás",47.49172,19.281886,,,2
F03443,"Aranykút utca",47.493901,19.278028,,,2
F03444,"Színes utca",47.490643,19.306075,,,2
F03445,"Rákoscsaba, Színes utca",47.490681,19.305278,,,2
F03446,"Hősök tere",47.489215,19.259429,,,2
F03447,"Hősök tere",47.489982,19.25977,,,2
F03448,"Tura utca",47.489157,19.277031,,,2
F03449,"Vidor utca",47.495322,19.240613,,,2
F03450,"Vidor utca",47.494872,19.240718,,,2
F03451,"Cinkotai út",47.491468,19.243399,,,2
F03452,"Gyöngytyúk utca",47.491018,19.243026,,,2
F03453,"Gyöngytyúk utca",47.490604,19.243423,,,2
F03454,"Liget sor",47.488516,19.244065,,,2
F03455,"Liget sor",47.487608,19.243995,,,2
F03456,"Liszt Ferenc utca",47.487284,19.249435,,,2
F03457,"Rákosliget vasútállomás",47.485196,19.258577,,,2
F03458,"IV. utca",47.487302,19.259096,,,2
F03459,"Rákosliget vasútállomás",47.48652,19.258734,,,2
F03460,"Harsona utca",47.490663,19.270708,,,2
F03461,"Rákoscsaba-Újtelep vasútállomás",47.488136,19.273544,,,2
F03462,"Bártfai utca",47.492808,19.2685,,,2
F03463,"Bártfai utca",47.493139,19.269046,,,2
F03464,"Ároktő út",47.49149,19.264759,,,2
F03465,"Ároktő út",47.491519,19.265191,,,2
F03466,"XVII. utca",47.492167,19.259779,,,2
F03468,"XVIII. utca",47.491959,19.260707,,,2
F03469,"XVIII. utca",47.492541,19.260371,,,2
F03471,"Tarack utca",47.492668,19.251579,,,2
F03472,"Tarack utca",47.492604,19.251844,,,2
F03473,"Egészségház",47.478175,19.255869,,,2
F03474,"Szárny utca",47.48094,19.26536,,,2
F03475,"Szárny utca",47.480552,19.264476,,,2
F03476,"Szabadság sugárút",47.482974,19.274232,,,2
F03477,"Szabadság sugárút",47.482589,19.273235,,,2
F03478,"Lemberg utca",47.483542,19.278321,,,2
F03479,"Péceli út",47.484007,19.278131,,,2
F03480,"Lemberg utca",47.484225,19.278576,,,2
F03481,"Lemberg utca",47.484529,19.279188,,,2
F03482,"Csaba vezér tér",47.486806,19.286317,,,2
F03483,"Csaba vezér tér",47.486869,19.286224,,,2
F03484,"Csaba vezér tér",47.486276,19.287343,,,2
F03485,"Csaba vezér tér",47.487849,19.287748,,,2
F03486,"Lemberg utca",47.480604,19.280856,,,2
F03487,"Csabagyöngye utca",47.480693,19.280239,,,2
F03488,"Alsódabas utca",47.483519,19.289626,,,2
F03489,"Alsódabas utca",47.482989,19.289332,,,2
F03490,"Alsódabas utca",47.482744,19.290047,,,2
F03491,"Óvónő utca",47.485303,19.281984,,,2
F03492,"Óvónő utca",47.485593,19.282589,,,2
F03493,"Regélő utca",47.477492,19.292484,,,2
F03494,"Regélő utca",47.477225,19.292755,,,2
F03495,"Nagyszentmiklósi út",47.472075,19.294814,,,2
F03496,"Nagyszentmiklósi út",47.471796,19.294985,,,2
F03498,"Kucorgó tér",47.469054,19.29415,,,2
F03499,"Kucorgó tér",47.469113,19.294608,,,2
F03500,"Nyomdász utca",47.46556,19.308274,,,2
F03501,"Nyomdász utca",47.465106,19.309074,,,2
F03502,"Pesti út",47.464156,19.312644,,,2
F03503,"Sáránd utca",47.464021,19.312551,,,2
F03504,"Rákoskert sugárút",47.461075,19.313511,,,2
F03505,"Sáránd utca",47.461006,19.313663,,,2
F03506,"Zrínyi utca",47.459624,19.299796,,,2
F03507,"Rákoskert sugárút",47.459605,19.300499,,,2
F03508,"Szabadság sugárút",47.471333,19.286911,,,2
F03509,"Szabadság sugárút",47.47128,19.286353,,,2
F03510,"Tápióbicske utca",47.472367,19.278279,,,2
F03511,"Tápióbicske utca",47.471981,19.279239,,,2
F03512,"Oroszvár utca",47.474468,19.270925,,,2
F03513,"Oroszvár utca",47.474554,19.270189,,,2
F03514,"Mezőtárkány utca",47.477048,19.264176,,,2
F03515,"Mezőtárkány utca",47.477202,19.263474,,,2
F03516,"Széchenyi utca",47.473538,19.253688,,,2
F03517,"Széchenyi utca",47.473888,19.254087,,,2
F03518,"Ferihegyi út",47.467404,19.248398,,,2
F03519,"Szabadság utca",47.467557,19.247961,,,2
F03520,"Kerülő utca",47.463664,19.247058,,,2
F03521,"Rákoshegy, Ferihegyi út",47.46049,19.246276,,,2
F03522,"Baross utca",47.462942,19.239633,,,2
F03523,"Melczer utca",47.462958,19.238977,,,2
F03524,"Melczer utca",47.463425,19.239589,,,2
F03525,"Rákoshegy vasútállomás",47.46769,19.243849,,,2
F03526,"Rákoshegy vasútállomás",47.468051,19.243598,,,2
F03528,"Rákoshegy vasútállomás",47.468354,19.245178,,,2
F03529,"Lőrinci út (Szabadság utca)",47.469986,19.237304,,,2
F03530,"Lőrinci út (Szabadság utca)",47.469534,19.238483,,,2
F03531,"Lőrinci út",47.469474,19.237064,,,2
F03532,"Lőrinci út",47.469618,19.236985,,,2
F03533,"Bánya part",47.471018,19.23898,,,2
F03534,"Bánya part",47.471574,19.239725,,,2
F03535,"Bulyovszky utca",47.473864,19.241802,,,2
F03536,"Bulyovszky utca",47.474125,19.242228,,,2
F03537,"Árpád fejedelem utca",47.476846,19.244745,,,2
F03538,"Árpád fejedelem utca",47.476055,19.244172,,,2
F03541,"Bakancsos utca",47.482066,19.244771,,,2
F03542,"Bakancsos utca",47.482185,19.243551,,,2
F03543,"Rákoskeresztúr, Kis utcai lakótelep",47.482107,19.241401,,,2
F03544,"Kis utca",47.48329,19.238884,,,2
F03545,"Kis utca",47.483273,19.238327,,,2
F03546,"Borsó utca",47.484189,19.233739,,,2
F03547,"Borsó utca",47.484063,19.233831,,,2
F03549,"509. utca",47.484786,19.225806,,,2
F03550,"Pesti út",47.48396,19.230753,,,2
F03551,"501. utca",47.482238,19.219263,,,2
F03552,"Akadémiaújtelep, 525. tér",47.480711,19.219835,,,2
F03553,"513. utca",47.480462,19.227935,,,2
F03554,"Uszoda",47.479331,19.233895,,,2
F03556,"Szürkebegy utca",47.475473,19.238936,,,2
F03557,"Rákoskeresztúr, Aranylúd utca",47.471743,19.235374,,,2
F03558,"Barátka utca",47.473363,19.230875,,,2
F03559,"Vadkacsa utca",47.477048,19.227571,,,2
F03561,"Melczer utca",47.465476,19.234145,,,2
F03562,"Bocskai István utca",47.456385,19.232508,,,2
F03563,"Bocskai István utca",47.456717,19.233,,,2
F03564,"Orgoványi utca",47.45299,19.228876,,,2
F03565,"Orgoványi utca",47.453457,19.229607,,,2
F03566,"Óvónő utca",47.481629,19.284317,,,2
F03567,"Óvónő utca",47.481765,19.285226,,,2
F03568,"Nyomdok utca",47.466745,19.305414,,,2
F03569,"Nyomdok utca",47.466574,19.305573,,,2
F03570,"Erzsébet körút",47.460256,19.307028,,,2
F03571,"Erzsébet körút",47.460155,19.306556,,,2
F03572,"Ároktő út",47.495779,19.260729,,,2
F03573,"Ananász utca",47.495969,19.26124,,,2
F03574,"Olcsva utca",47.468103,19.301667,,,2
F03575,"Olcsva utca",47.467801,19.302296,,,2
F03576,"Bártfai utca",47.497232,19.264099,,,2
F03577,"Bártfai utca",47.497448,19.264365,,,2
F03578,"Rákoscsaba-Újtelep, Naplás út",47.49901,19.269223,,,2
F03579,"Almásháza utca",47.49885,19.269694,,,2
F03580,"Diadal utca",47.495899,19.274353,,,2
F03581,"Jászágó utca",47.496645,19.273407,,,2
F03582,"Gőzös utca",47.494594,19.287082,,,2
F03583,"Gőzös utca",47.494711,19.286936,,,2
F03584,"Rákoscsaba-Újtelep, Tóalmás utca",47.499392,19.286632,,,2
F03585,"Rózsaszál utca",47.463542,19.297626,,,2
F03586,"Rózsaszál utca",47.463902,19.297323,,,2
F03587,"Bulyovszky utca",47.471229,19.251928,,,2
F03588,"Bulyovszky utca",47.470807,19.251767,,,2
F03589,"Ady Endre utca",47.465841,19.241826,,,2
F03590,"Ady Endre utca",47.466074,19.242212,,,2
F03591,"Vörösmarty utca",47.461737,19.237951,,,2
F03592,"Vörösmarty utca",47.461432,19.237499,,,2
F03593,"Szent kereszt tér",47.480715,19.250843,,,2
F03594,"Szent kereszt tér",47.481149,19.249491,,,2
F03595,"Újlak utca, lakótelep",47.482048,19.233413,,,2
F03596,"Rákóczi Ferenc utca",47.458845,19.23493,,,2
F03597,"Rákóczi Ferenc utca",47.459294,19.235516,,,2
F03598,"Kis Károshíd utca",47.497301,19.286922,,,2
F03599,"Harsona utca",47.497059,19.286801,,,2
F03600,"Homokiszőlők",47.455708,19.215875,,,2
F03601,"Homokiszőlők",47.455564,19.215928,,,2
F03602,"Császárfa utca",47.474479,19.293817,,,2
F03603,"Császárfa utca",47.474173,19.294081,,,2
F03604,"Rákosliget vasútállomás",47.486333,19.25811,,,2
F03605,"Városközpont (Ferihegyi út)",47.480117,19.256805,,,2
F03610,"Városközpont (Ferihegyi út)",47.479838,19.256804,,,2
F03620,"Szent Lőrinc-telep",47.433409,19.174378,,,2
F03621,"Szent Lőrinc-telep",47.433079,19.174344,,,2
F03622,"Ipacsfa utca",47.429461,19.167668,,,2
F03623,"Ipacsfa utca",47.430194,19.169108,,,2
F03624,"Ipacsfa utca",47.429987,19.168922,,,2
F03625,"Besence utca",47.428115,19.164881,,,2
F03626,"Besence utca",47.42812,19.16506,,,2
F03627,"Ipacsfa utca (Közdűlő út)",47.425632,19.173491,,,2
F03628,"Közdűlő út",47.423576,19.169842,,,2
F03629,"Szentlőrinci út (gyorsétterem)",47.424577,19.158843,,,2
F03631,"Szentlőrinci út",47.425252,19.158221,,,2
F03632,"Szentlőrinci út",47.42545,19.157811,,,2
F03633,"Varjú utca",47.43375,19.182943,,,2
F03634,"Varjú utca",47.434083,19.182904,,,2
F03635,"Obszervatórium",47.430206,19.182735,,,2
F03636,"Obszervatórium",47.429918,19.182827,,,2
F03637,"Gilice tér",47.432068,19.185013,,,2
F03638,"Gilice tér",47.432083,19.18547,,,2
F03639,"Dalmady Győző utca",47.433511,19.194502,,,2
F03640,"Dalmady Győző utca",47.433361,19.194335,,,2
F03641,"Péterhalmi út",47.423104,19.189615,,,2
F03642,"Péterhalmi út",47.423353,19.189477,,,2
F03643,"Kettős-Körös utca",47.418773,19.182732,,,2
F03644,"Kettős-Körös utca",47.41946,19.182595,,,2
F03645,"Szálfa utca",47.415486,19.186474,,,2
F03646,"Szálfa utca",47.415116,19.186924,,,2
F03647,"Vezér utca",47.411011,19.19016,,,2
F03648,"Vezér utca",47.410723,19.190543,,,2
F03649,"Kisfaludy utca (Nemes utca)",47.408894,19.19295,,,2
F03650,"Kisfaludy utca",47.408991,19.193891,,,2
F03651,"Kisfaludy utca",47.409003,19.194109,,,2
F03652,"Kisfaludy utca",47.408194,19.193683,,,2
F03653,"Damjanich utca",47.411496,19.197939,,,2
F03654,"Damjanich utca",47.411122,19.197229,,,2
F03655,"Szigeti Kálmán utca",47.405049,19.198034,,,2
F03656,"Szigeti Kálmán utca",47.404211,19.198972,,,2
F03657,"Ár utca",47.3969,19.195302,,,2
F03658,"Paula utca",47.396588,19.195864,,,2
F03659,"Pestszentimre, Ültetvény utca",47.396774,19.175119,,,2
F03661,"Vásáros tér",47.410293,19.184082,,,2
F03662,"Törvény utca",47.408857,19.180938,,,2
F03663,"Ady Endre utca",47.406427,19.189942,,,2
F03664,"Ady Endre utca",47.406337,19.189981,,,2
F03665,"Pestszentimre vasútállomás (Vasút utca)",47.404363,19.185975,,,2
F03668,"Pestszentimre vasútállomás (Bocskai u.)",47.403182,19.185687,,,2
F03672,"Pestszentimre vasútállomás (Dózsa Gy.u.)",47.403518,19.185443,,,2
F03674,"Pestszentimre felső vasútállomás",47.413966,19.172629,,,2
F03675,"Pestszentimre felső vasútállomás",47.413075,19.173753,,,2
F03676,"Lajos utca",47.399091,19.178648,,,2
F03677,"Lajos utca",47.398929,19.178568,,,2
F03678,"Besence utca 9.",47.424738,19.168373,,,2
F03679,"Közdűlő út",47.420181,19.164506,,,2
F03680,"Közdűlő út",47.419839,19.165155,,,2
F03681,"Kamiontelep",47.42174,19.162429,,,2
F03682,"Kamiontelep",47.42228,19.161953,,,2
F03683,"Wlassics Gyula utca",47.437428,19.183973,,,2
F03684,"Wlassics Gyula utca",47.437976,19.183961,,,2
F03685,"Dobozi utca",47.435575,19.183451,,,2
F03686,"Dobozi utca",47.435953,19.183412,,,2
F03687,"Törvény utca",47.413163,19.188416,,,2
F03688,"Törvény utca",47.413742,19.188066,,,2
F03689,"Iparvasút",47.436368,19.197015,,,2
F03690,"Iparvasút",47.436407,19.196995,,,2
F03691,"Iparvasút",47.436498,19.196266,,,2
F03692,"Iparvasút",47.436696,19.195949,,,2
F03693,"Csévéző utca",47.452955,19.196743,,,2
F03694,"Gyömrői út",47.453441,19.196373,,,2
F03695,"Csévéző utca",47.453558,19.196798,,,2
F03696,"Csévéző utca",47.452779,19.196285,,,2
F03697,"Ráday Gedeon utca",47.452034,19.194851,,,2
F03698,"Gyömrői út",47.452166,19.195084,,,2
F03700,"Lőrinci temető",47.447406,19.191643,,,2
F03701,"Lőrinci temető",47.447191,19.191005,,,2
F03702,"Lőrinci temető",47.446629,19.191369,,,2
F03703,"Gárdonyi Géza utca",47.443529,19.189067,,,2
F03704,"Gárdonyi Géza utca",47.443151,19.18896,,,2
F03705,"Regény utca",47.443442,19.186494,,,2
F03706,"Regény utca",47.444125,19.187437,,,2
F03707,"Thököly út",47.44304,19.178783,,,2
F03708,"Thököly út",47.442743,19.179525,,,2
F03709,"Thököly út",47.442752,19.17918,,,2
F03710,"Thököly út",47.442562,19.180068,,,2
F03711,"Pestszentlőrinc, Szarvas csárda tér",47.441626,19.186039,,,2
F03713,"Szarvas csárda tér",47.440259,19.185425,,,2
F03714,"Szarvas csárda tér",47.439459,19.187458,,,2
F03715,"Szarvas csárda tér",47.440455,19.186871,,,2
F03716,"Szarvas csárda tér",47.440306,19.186612,,,2
F03718,"Szarvas csárda tér",47.440289,19.185418,,,2
F03719,"Szarvas csárda tér",47.439982,19.186187,,,2
F03720,"Szarvas csárda tér",47.440953,19.184777,,,2
F03721,"Szarvas csárda tér",47.440964,19.184943,,,2
